source_row,id,datetime_clean,datetime_source,conversion_needed,conversion_step,timestamp_status,timestamp_issue_codes,datetime_utc_reference,selected_minus_reference_seconds,time_policy_version,localtimes_raw,datetime_raw,lat_raw,lng_raw,lat_clean,lon_clean,coordinate_check,datetime_local,datetime_utc,previous_datetime_local,clock_change_seconds,local_date_changed,utc_date_changed,expected_weather_hours_10_preceding_days
96722,9814119,2020-05-18T06:47:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-18T04:47:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-18T04:47:00+00:00,53.57786549928285,9.98960768846428,53.57786549928285,9.98960768846428,within_broad_germany_bounds,2020-05-18 06:47:00,2020-05-18T04:47:00Z,2020-05-18T04:47:00+02:00,7200.0,False,False,264
96723,9814117,2020-05-18T06:59:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-18T04:59:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-18T04:59:00+00:00,53.57760588498936,9.986621459613522,53.57760588498936,9.986621459613522,within_broad_germany_bounds,2020-05-18 06:59:00,2020-05-18T04:59:00Z,2020-05-18T04:59:00+02:00,7200.0,False,False,264
96724,9811647,2020-05-19T06:46:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-19T04:46:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-19T04:46:00+00:00,53.57095224934538,9.808720196172684,53.57095224934538,9.808720196172684,within_broad_germany_bounds,2020-05-19 06:46:00,2020-05-19T04:46:00Z,2020-05-19T04:46:00+02:00,7200.0,False,False,264
96725,9812933,2020-05-31T06:12:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:12:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:12:00+00:00,53.57758492653277,9.986514132100725,53.57758492653277,9.986514132100725,within_broad_germany_bounds,2020-05-31 06:12:00,2020-05-31T04:12:00Z,2020-05-31T04:12:00+02:00,7200.0,False,False,264
96726,9812843,2020-05-31T06:16:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:16:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:16:00+00:00,53.66524129716356,10.151435119289992,53.66524129716356,10.151435119289992,within_broad_germany_bounds,2020-05-31 06:16:00,2020-05-31T04:16:00Z,2020-05-31T04:16:00+02:00,7200.0,False,False,264
96727,9812931,2020-05-31T06:29:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:29:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:29:00+00:00,53.57758492653277,9.986514132100725,53.57758492653277,9.986514132100725,within_broad_germany_bounds,2020-05-31 06:29:00,2020-05-31T04:29:00Z,2020-05-31T04:29:00+02:00,7200.0,False,False,264
96728,9812927,2020-05-31T06:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:38:00+00:00,53.57758492653277,9.986514132100725,53.57758492653277,9.986514132100725,within_broad_germany_bounds,2020-05-31 06:38:00,2020-05-31T04:38:00Z,2020-05-31T04:38:00+02:00,7200.0,False,False,264
96729,9812788,2020-05-31T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:10:00+00:00,53.5885469,10.1741576,53.5885469,10.1741576,within_broad_germany_bounds,2020-05-31 07:10:00,2020-05-31T05:10:00Z,2020-05-31T05:10:00+02:00,7200.0,False,False,264
96730,9812787,2020-05-31T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:20:00+00:00,53.5885469,10.1741576,53.5885469,10.1741576,within_broad_germany_bounds,2020-05-31 07:20:00,2020-05-31T05:20:00Z,2020-05-31T05:20:00+02:00,7200.0,False,False,264
96731,9812553,2020-06-03T06:56:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-03T04:56:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-03T04:56:00+00:00,53.5830885,9.945345,53.5830885,9.945345,within_broad_germany_bounds,2020-06-03 06:56:00,2020-06-03T04:56:00Z,2020-06-03T04:56:00+02:00,7200.0,False,False,264
96732,9812501,2020-06-28T06:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-28T04:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-28T04:35:00+00:00,53.56321939999999,9.7987702,53.56321939999999,9.7987702,within_broad_germany_bounds,2020-06-28 06:35:00,2020-06-28T04:35:00Z,2020-06-28T04:35:00+02:00,7200.0,False,False,264
96733,9812500,2020-06-28T06:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-28T04:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-28T04:35:00+00:00,53.56321939999999,9.7987702,53.56321939999999,9.7987702,within_broad_germany_bounds,2020-06-28 06:35:00,2020-06-28T04:35:00Z,2020-06-28T04:35:00+02:00,7200.0,False,False,264
96734,9812502,2020-06-28T06:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-06-28T04:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-06-28T04:35:00+00:00,53.56321939999999,9.7987702,53.56321939999999,9.7987702,within_broad_germany_bounds,2020-06-28 06:35:00,2020-06-28T04:35:00Z,2020-06-28T04:35:00+02:00,7200.0,False,False,264
98021,9813632,2020-05-25T07:44:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-25T05:44:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-25T05:44:00+00:00,52.323815073720525,9.722008255929202,52.323815073720525,9.722008255929202,within_broad_germany_bounds,2020-05-25 07:44:00,2020-05-25T05:44:00Z,2020-05-25T05:44:00+02:00,7200.0,False,False,264
98022,9813170,2020-05-29T06:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T04:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T04:38:00+00:00,52.3924776,9.7087649,52.3924776,9.7087649,within_broad_germany_bounds,2020-05-29 06:38:00,2020-05-29T04:38:00Z,2020-05-29T04:38:00+02:00,7200.0,False,False,264
98023,9813153,2020-05-29T06:54:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-29T04:54:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-29T04:54:00+00:00,52.38268406418224,9.716511730392282,52.38268406418224,9.716511730392282,within_broad_germany_bounds,2020-05-29 06:54:00,2020-05-29T04:54:00Z,2020-05-29T04:54:00+02:00,7200.0,False,False,264
98024,9812926,2020-05-30T06:18:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-30T04:18:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-30T04:18:00+00:00,52.32365,9.72205,52.32365,9.72205,within_broad_germany_bounds,2020-05-30 06:18:00,2020-05-30T04:18:00Z,2020-05-30T04:18:00+02:00,7200.0,False,False,264
98025,9812814,2020-05-31T06:36:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:36:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:36:00+00:00,52.39214,9.70928,52.39214,9.70928,within_broad_germany_bounds,2020-05-31 06:36:00,2020-05-31T04:36:00Z,2020-05-31T04:36:00+02:00,7200.0,False,False,264
98026,9812806,2020-05-31T06:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T04:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T04:55:00+00:00,52.393682678128606,9.708203886962004,52.393682678128606,9.708203886962004,within_broad_germany_bounds,2020-05-31 06:55:00,2020-05-31T04:55:00Z,2020-05-31T04:55:00+02:00,7200.0,False,False,264
98027,9812925,2020-05-31T07:10:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-31T05:10:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-31T05:10:00+00:00,52.32365,9.72205,52.32365,9.72205,within_broad_germany_bounds,2020-05-31 07:10:00,2020-05-31T05:10:00Z,2020-05-31T05:10:00+02:00,7200.0,False,False,264
98428,9813841,2020-03-19T06:45:00+01:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-03-19T05:45:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-03-19T05:45:00+00:00,47.9986822,11.3128397,47.9986822,11.3128397,within_broad_germany_bounds,2020-03-19 06:45:00,2020-03-19T05:45:00Z,2020-03-19T05:45:00+01:00,3600.0,False,False,264
98429,9813164,2020-03-27T07:00:00+01:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-03-27T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-03-27T06:00:00+00:00,47.9999615,11.339009,47.9999615,11.339009,within_broad_germany_bounds,2020-03-27 07:00:00,2020-03-27T06:00:00Z,2020-03-27T06:00:00+01:00,3600.0,False,False,264
98430,9814972,2020-04-30T07:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-04-30T05:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-04-30T05:05:00+00:00,48.094578,11.34876,48.094578,11.34876,within_broad_germany_bounds,2020-04-30 07:05:00,2020-04-30T05:05:00Z,2020-04-30T05:05:00+02:00,7200.0,False,False,264
98431,9815293,2020-05-01T07:18:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:18:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:18:00+00:00,47.990041,11.335697,47.990041,11.335697,within_broad_germany_bounds,2020-05-01 07:18:00,2020-05-01T05:18:00Z,2020-05-01T05:18:00+02:00,7200.0,False,False,264
98432,9815294,2020-05-01T07:29:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:29:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:29:00+00:00,47.938361,11.359292,47.938361,11.359292,within_broad_germany_bounds,2020-05-01 07:29:00,2020-05-01T05:29:00Z,2020-05-01T05:29:00+02:00,7200.0,False,False,264
98433,9812412,2020-05-01T07:33:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:33:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:33:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-01 07:33:00,2020-05-01T05:33:00Z,2020-05-01T05:33:00+02:00,7200.0,False,False,264
98434,9815264,2020-05-01T07:38:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:38:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:38:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-01 07:38:00,2020-05-01T05:38:00Z,2020-05-01T05:38:00+02:00,7200.0,False,False,264
98435,9815292,2020-05-01T07:42:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T05:42:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T05:42:00+00:00,47.990041,11.335697,47.990041,11.335697,within_broad_germany_bounds,2020-05-01 07:42:00,2020-05-01T05:42:00Z,2020-05-01T05:42:00+02:00,7200.0,False,False,264
98436,9815291,2020-05-01T08:00:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T06:00:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T06:00:00+00:00,47.990041,11.335697,47.990041,11.335697,within_broad_germany_bounds,2020-05-01 08:00:00,2020-05-01T06:00:00Z,2020-05-01T06:00:00+02:00,7200.0,False,False,264
98437,9815288,2020-05-01T08:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-01T06:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-01T06:15:00+00:00,47.99276400000001,11.335697,47.99276400000001,11.335697,within_broad_germany_bounds,2020-05-01 08:15:00,2020-05-01T06:15:00Z,2020-05-01T06:15:00+02:00,7200.0,False,False,264
98438,9815255,2020-05-02T07:04:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:04:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:04:00+00:00,48.102445,11.416039,48.102445,11.416039,within_broad_germany_bounds,2020-05-02 07:04:00,2020-05-02T05:04:00Z,2020-05-02T05:04:00+02:00,7200.0,False,False,264
98439,9815261,2020-05-02T07:39:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:39:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:39:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-02 07:39:00,2020-05-02T05:39:00Z,2020-05-02T05:39:00+02:00,7200.0,False,False,264
98440,9815263,2020-05-02T07:46:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:46:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:46:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-02 07:46:00,2020-05-02T05:46:00Z,2020-05-02T05:46:00+02:00,7200.0,False,False,264
98441,9815262,2020-05-02T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T05:53:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-02 07:53:00,2020-05-02T05:53:00Z,2020-05-02T05:53:00+02:00,7200.0,False,False,264
98442,9815260,2020-05-02T08:02:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-02T06:02:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-02T06:02:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-02 08:02:00,2020-05-02T06:02:00Z,2020-05-02T06:02:00+02:00,7200.0,False,False,264
98443,9815138,2020-05-03T07:25:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:25:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:25:00+00:00,47.90083333,11.26722222,47.90083333,11.26722222,within_broad_germany_bounds,2020-05-03 07:25:00,2020-05-03T05:25:00Z,2020-05-03T05:25:00+02:00,7200.0,False,False,264
98444,9812368,2020-05-03T07:27:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:27:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:27:00+00:00,47.9461483,11.3520356,47.9461483,11.3520356,within_broad_germany_bounds,2020-05-03 07:27:00,2020-05-03T05:27:00Z,2020-05-03T05:27:00+02:00,7200.0,False,False,264
98445,9812329,2020-05-03T07:37:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:37:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:37:00+00:00,47.989097,11.33553,47.989097,11.33553,within_broad_germany_bounds,2020-05-03 07:37:00,2020-05-03T05:37:00Z,2020-05-03T05:37:00+02:00,7200.0,False,False,264
98446,9812367,2020-05-03T07:41:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:41:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:41:00+00:00,47.9461483,11.3520356,47.9461483,11.3520356,within_broad_germany_bounds,2020-05-03 07:41:00,2020-05-03T05:41:00Z,2020-05-03T05:41:00+02:00,7200.0,False,False,264
98447,9812328,2020-05-03T07:53:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:53:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:53:00+00:00,47.989097,11.33553,47.989097,11.33553,within_broad_germany_bounds,2020-05-03 07:53:00,2020-05-03T05:53:00Z,2020-05-03T05:53:00+02:00,7200.0,False,False,264
98448,9812366,2020-05-03T07:56:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:56:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:56:00+00:00,47.9461483,11.3520356,47.9461483,11.3520356,within_broad_germany_bounds,2020-05-03 07:56:00,2020-05-03T05:56:00Z,2020-05-03T05:56:00+02:00,7200.0,False,False,264
98449,9814960,2020-05-03T07:56:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T05:56:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T05:56:00+00:00,47.946139,11.351917,47.946139,11.351917,within_broad_germany_bounds,2020-05-03 07:56:00,2020-05-03T05:56:00Z,2020-05-03T05:56:00+02:00,7200.0,False,False,264
98450,9815162,2020-05-03T08:03:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T06:03:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T06:03:00+00:00,47.989097,11.33553,47.989097,11.33553,within_broad_germany_bounds,2020-05-03 08:03:00,2020-05-03T06:03:00Z,2020-05-03T06:03:00+02:00,7200.0,False,False,264
98451,9812365,2020-05-03T08:14:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-03T06:14:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-03T06:14:00+00:00,47.9461483,11.3520356,47.9461483,11.3520356,within_broad_germany_bounds,2020-05-03 08:14:00,2020-05-03T06:14:00Z,2020-05-03T06:14:00+02:00,7200.0,False,False,264
98452,9812333,2020-05-04T07:19:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:19:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:19:00+00:00,47.9461912,11.3519927,47.9461912,11.3519927,within_broad_germany_bounds,2020-05-04 07:19:00,2020-05-04T05:19:00Z,2020-05-04T05:19:00+02:00,7200.0,False,False,264
98453,9812332,2020-05-04T07:23:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:23:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:23:00+00:00,47.9461912,11.3519927,47.9461912,11.3519927,within_broad_germany_bounds,2020-05-04 07:23:00,2020-05-04T05:23:00Z,2020-05-04T05:23:00+02:00,7200.0,False,False,264
98454,9814059,2020-05-04T07:25:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:25:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:25:00+00:00,48.0296099,11.1832327,48.0296099,11.1832327,within_broad_germany_bounds,2020-05-04 07:25:00,2020-05-04T05:25:00Z,2020-05-04T05:25:00+02:00,7200.0,False,False,264
98455,9812331,2020-05-04T07:44:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T05:44:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T05:44:00+00:00,47.9461912,11.3519927,47.9461912,11.3519927,within_broad_germany_bounds,2020-05-04 07:44:00,2020-05-04T05:44:00Z,2020-05-04T05:44:00+02:00,7200.0,False,False,264
98456,9812330,2020-05-04T08:01:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T06:01:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T06:01:00+00:00,47.9461912,11.3519927,47.9461912,11.3519927,within_broad_germany_bounds,2020-05-04 08:01:00,2020-05-04T06:01:00Z,2020-05-04T06:01:00+02:00,7200.0,False,False,264
98457,9814058,2020-05-04T08:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-04T06:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-04T06:05:00+00:00,48.0296099,11.1832327,48.0296099,11.1832327,within_broad_germany_bounds,2020-05-04 08:05:00,2020-05-04T06:05:00Z,2020-05-04T06:05:00+02:00,7200.0,False,False,264
98458,9814673,2020-05-05T07:15:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:15:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:15:00+00:00,48.105797,11.304313,48.105797,11.304313,within_broad_germany_bounds,2020-05-05 07:15:00,2020-05-05T05:15:00Z,2020-05-05T05:15:00+02:00,7200.0,False,False,264
98459,9814677,2020-05-05T07:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:35:00+00:00,48.105797,11.304313,48.105797,11.304313,within_broad_germany_bounds,2020-05-05 07:35:00,2020-05-05T05:35:00Z,2020-05-05T05:35:00+02:00,7200.0,False,False,264
98460,9814676,2020-05-05T07:50:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-05T05:50:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-05T05:50:00+00:00,48.105797,11.304313,48.105797,11.304313,within_broad_germany_bounds,2020-05-05 07:50:00,2020-05-05T05:50:00Z,2020-05-05T05:50:00+02:00,7200.0,False,False,264
98461,9815101,2020-05-06T08:35:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-06T06:35:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-06T06:35:00+00:00,47.946397,11.351967,47.946397,11.351967,within_broad_germany_bounds,2020-05-06 08:35:00,2020-05-06T06:35:00Z,2020-05-06T06:35:00+02:00,7200.0,False,False,264
98462,9815066,2020-05-07T06:51:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-07T04:51:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-07T04:51:00+00:00,47.999553,11.339033,47.999553,11.339033,within_broad_germany_bounds,2020-05-07 06:51:00,2020-05-07T04:51:00Z,2020-05-07T04:51:00+02:00,7200.0,False,False,264
98463,9815063,2020-05-07T07:05:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-07T05:05:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-07T05:05:00+00:00,47.999553,11.339033,47.999553,11.339033,within_broad_germany_bounds,2020-05-07 07:05:00,2020-05-07T05:05:00Z,2020-05-07T05:05:00+02:00,7200.0,False,False,264
98464,9815062,2020-05-07T07:20:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-07T05:20:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-07T05:20:00+00:00,47.999553,11.339033,47.999553,11.339033,within_broad_germany_bounds,2020-05-07 07:20:00,2020-05-07T05:20:00Z,2020-05-07T05:20:00+02:00,7200.0,False,False,264
98465,9812411,2020-05-08T07:58:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-08T05:58:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-08T05:58:00+00:00,48.028624,11.368736,48.028624,11.368736,within_broad_germany_bounds,2020-05-08 07:58:00,2020-05-08T05:58:00Z,2020-05-08T05:58:00+02:00,7200.0,False,False,264
98466,9814914,2020-05-09T07:03:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:03:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:03:00+00:00,48.02847,11.368214,48.02847,11.368214,within_broad_germany_bounds,2020-05-09 07:03:00,2020-05-09T05:03:00Z,2020-05-09T05:03:00+02:00,7200.0,False,False,264
98467,9814912,2020-05-09T07:13:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:13:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:13:00+00:00,48.02847,11.368214,48.02847,11.368214,within_broad_germany_bounds,2020-05-09 07:13:00,2020-05-09T05:13:00Z,2020-05-09T05:13:00+02:00,7200.0,False,False,264
98468,9814891,2020-05-09T07:16:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:16:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:16:00+00:00,47.965132,11.255536,47.965132,11.255536,within_broad_germany_bounds,2020-05-09 07:16:00,2020-05-09T05:16:00Z,2020-05-09T05:16:00+02:00,7200.0,False,False,264
98469,9814729,2020-05-09T07:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:22:00+00:00,47.997059,11.345723,47.997059,11.345723,within_broad_germany_bounds,2020-05-09 07:22:00,2020-05-09T05:22:00Z,2020-05-09T05:22:00+02:00,7200.0,False,False,264
98470,9814728,2020-05-09T07:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:22:00+00:00,47.997059,11.345723,47.997059,11.345723,within_broad_germany_bounds,2020-05-09 07:22:00,2020-05-09T05:22:00Z,2020-05-09T05:22:00+02:00,7200.0,False,False,264
98471,9814727,2020-05-09T07:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:22:00+00:00,47.9897,11.3351,47.9897,11.3351,within_broad_germany_bounds,2020-05-09 07:22:00,2020-05-09T05:22:00Z,2020-05-09T05:22:00+02:00,7200.0,False,False,264
98472,9814894,2020-05-09T07:22:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:22:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:22:00+00:00,47.989706,11.334769,47.989706,11.334769,within_broad_germany_bounds,2020-05-09 07:22:00,2020-05-09T05:22:00Z,2020-05-09T05:22:00+02:00,7200.0,False,False,264
98473,9814889,2020-05-09T07:28:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:28:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:28:00+00:00,47.965132,11.255536,47.965132,11.255536,within_broad_germany_bounds,2020-05-09 07:28:00,2020-05-09T05:28:00Z,2020-05-09T05:28:00+02:00,7200.0,False,False,264
98474,9814883,2020-05-09T07:46:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:46:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:46:00+00:00,47.94617,11.351926,47.94617,11.351926,within_broad_germany_bounds,2020-05-09 07:46:00,2020-05-09T05:46:00Z,2020-05-09T05:46:00+02:00,7200.0,False,False,264
98475,9814880,2020-05-09T07:46:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:46:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:46:00+00:00,47.946347,11.351843,47.946347,11.351843,within_broad_germany_bounds,2020-05-09 07:46:00,2020-05-09T05:46:00Z,2020-05-09T05:46:00+02:00,7200.0,False,False,264
98476,9814882,2020-05-09T07:54:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:54:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:54:00+00:00,47.946347,11.351843,47.946347,11.351843,within_broad_germany_bounds,2020-05-09 07:54:00,2020-05-09T05:54:00Z,2020-05-09T05:54:00+02:00,7200.0,False,False,264
98477,9814886,2020-05-09T07:55:00+02:00,datetime,True,utc_instant_to_Europe/Berlin,validated,,2020-05-09T05:55:00+00:00,0,german-local-priority-utc-fallback-v2,,2020-05-09T05:55:00+00:00,47.965132,11.255536,47.965132,11.255536,within_broad_germany_bounds,2020-05-09 07:55:00,2020-05-09T05:55:00Z,2020-05-09T05:55:00+02:00,7200.0,False,False,264
